3.800000000000000000e+01
3.900000000000000000e+01
4.700000000000000000e+01
7.000000000000000000e+01
7.100000000000000000e+01
7.900000000000000000e+01
1.020000000000000000e+02
1.030000000000000000e+02
1.110000000000000000e+02
1.340000000000000000e+02
1.350000000000000000e+02
1.430000000000000000e+02
1.660000000000000000e+02
1.670000000000000000e+02
1.750000000000000000e+02
1.980000000000000000e+02
1.990000000000000000e+02
2.070000000000000000e+02
2.300000000000000000e+02
2.310000000000000000e+02
2.390000000000000000e+02
2.620000000000000000e+02
2.630000000000000000e+02
2.710000000000000000e+02
2.940000000000000000e+02
2.950000000000000000e+02
3.030000000000000000e+02
3.260000000000000000e+02
3.270000000000000000e+02
3.350000000000000000e+02
3.580000000000000000e+02
3.590000000000000000e+02
3.670000000000000000e+02
3.900000000000000000e+02
3.910000000000000000e+02
3.990000000000000000e+02
4.220000000000000000e+02
4.230000000000000000e+02
4.310000000000000000e+02
4.540000000000000000e+02
4.550000000000000000e+02
4.630000000000000000e+02
4.860000000000000000e+02
4.870000000000000000e+02
4.950000000000000000e+02
5.820000000000000000e+02
5.830000000000000000e+02
5.910000000000000000e+02
6.140000000000000000e+02
6.150000000000000000e+02
6.230000000000000000e+02
6.460000000000000000e+02
6.470000000000000000e+02
6.550000000000000000e+02
6.780000000000000000e+02
6.790000000000000000e+02
6.870000000000000000e+02
7.100000000000000000e+02
7.110000000000000000e+02
7.190000000000000000e+02
7.420000000000000000e+02
7.430000000000000000e+02
7.510000000000000000e+02
7.740000000000000000e+02
7.750000000000000000e+02
7.830000000000000000e+02
8.060000000000000000e+02
8.070000000000000000e+02
8.150000000000000000e+02
8.380000000000000000e+02
8.390000000000000000e+02
8.470000000000000000e+02
8.700000000000000000e+02
8.710000000000000000e+02
8.790000000000000000e+02
9.020000000000000000e+02
9.030000000000000000e+02
9.110000000000000000e+02
9.340000000000000000e+02
9.350000000000000000e+02
9.430000000000000000e+02
9.660000000000000000e+02
9.670000000000000000e+02
9.750000000000000000e+02
9.980000000000000000e+02
9.990000000000000000e+02
1.007000000000000000e+03
